t,node_id,sku,on_hand,backlog_external,backlog_children,pipeline_in,orders_to_parent,received,phase,demand,fulfilled_external,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
1114,R3,SKU_D,114,0,0,544,115,93,EOD,115,115,3.192,0.0,0.23,0.0,3.422
1114,R3,SKU_E,0,17,0,394,97,63,EOD,97,80,0.0,6.800000000000001,0.194,0.0,6.994000000000001
1115,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,88.74634164813821,88.74634164813821
1115,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,177.37529145095237,177.37529145095237
1115,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,89.4980281415843,89.4980281415843
1115,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,122.62051598314318,122.62051598314318
1115,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,116.75982277618189,116.75982277618189
1115,W1,SKU_A,225,0,0,1247,264,198,EOD,0,0,3.375,0.0,14.112,34.83795994345314,52.324959943453145
1115,W1,SKU_B,108,0,0,669,165,84,EOD,0,0,1.944,0.0,10.99,89.45721291492121,102.39121291492121
1115,W1,SKU_C,187,0,0,717,189,103,EOD,0,0,2.992,0.0,12.323,36.396497512825256,51.71149751282526
1115,W1,SKU_D,113,0,0,566,146,85,EOD,0,0,1.921,0.0,11.022,48.106464491105335,61.04946449110533
1115,W1,SKU_E,0,0,16,617,148,101,EOD,0,0,0.0,0.0,9.888,53.20186513769506,63.08986513769506
1115,W2,SKU_A,422,0,0,1170,257,242,EOD,0,0,6.33,0.0,14.056000000000001,23.662859120803045,44.048859120803044
1115,W2,SKU_B,180,0,0,357,102,93,EOD,0,0,3.2399999999999998,0.0,10.612,37.56593977154725,51.41793977154725
1115,W2,SKU_C,303,0,0,630,134,97,EOD,0,0,4.848,0.0,11.938,18.5067497403946,35.2927497403946
1115,W2,SKU_D,223,0,0,708,115,138,EOD,0,0,3.7910000000000004,0.0,10.805,26.471097265489792,41.06709726548979
1115,W2,SKU_E,43,0,0,508,97,100,EOD,0,0,0.6880000000000001,0.0,9.582,26.793354101765313,37.06335410176531
1115,R1,SKU_A,136,0,0,339,113,158,EOD,113,113,3.4000000000000004,0.0,0.226,0.0,3.6260000000000003
1115,R1,SKU_B,52,0,0,206,61,93,EOD,61,61,1.56,0.0,0.122,0.0,1.682
1115,R1,SKU_C,78,0,0,237,89,88,EOD,89,89,2.106,0.0,0.178,0.0,2.284
1115,R1,SKU_D,34,0,0,185,70,71,EOD,70,70,0.9520000000000001,0.0,0.14,0.0,1.092
1115,R1,SKU_E,19,0,0,154,46,61,EOD,46,46,0.494,0.0,0.092,0.0,0.586
1115,R2,SKU_A,99,0,0,288,94,138,EOD,94,94,2.475,0.0,0.188,0.0,2.6630000000000003
1115,R2,SKU_B,25,0,0,197,63,56,EOD,63,63,0.75,0.0,0.126,0.0,0.876
1115,R2,SKU_C,58,0,0,179,48,76,EOD,48,48,1.566,0.0,0.096,0.0,1.6620000000000001
1115,R2,SKU_D,39,0,0,150,39,50,EOD,39,39,1.092,0.0,0.078,0.0,1.1700000000000002
1115,R2,SKU_E,11,0,0,185,51,86,EOD,51,51,0.286,0.0,0.10200000000000001,0.0,0.388
1115,R3,SKU_A,223,0,0,950,184,193,EOD,184,184,5.575,0.0,0.368,0.0,5.9430000000000005
1115,R3,SKU_B,82,0,0,311,80,40,EOD,80,80,2.46,0.0,0.16,0.0,2.62
1115,R3,SKU_C,116,0,0,565,107,76,EOD,107,107,3.132,0.0,0.214,0.0,3.346
1115,R3,SKU_D,124,0,0,548,101,111,EOD,101,101,3.472,0.0,0.202,0.0,3.674
1115,R3,SKU_E,12,0,0,394,68,97,EOD,68,68,0.312,0.0,0.136,0.0,0.448
1116,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,92.70118871336396,92.70118871336396
1116,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,180.61590013231958,180.61590013231958
1116,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,83.19701249736403,83.19701249736403
1116,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,113.37657858492977,113.37657858492977
1116,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,125.10932007202263,125.10932007202263
1116,W1,SKU_A,229,0,0,1300,207,211,EOD,0,0,3.435,0.0,13.656,38.57322140776495,55.66422140776495
1116,W1,SKU_B,103,0,0,715,124,119,EOD,0,0,1.8539999999999999,0.0,10.744,94.46044588286702,107.05844588286702
1116,W1,SKU_C,157,0,0,799,137,107,EOD,0,0,2.512,0.0,11.959,36.67364859698948,51.144648596989484
1116,W1,SKU_D,85,0,0,631,109,81,EOD,0,0,1.445,0.0,10.763,48.7844322261789,60.9924322261789
1116,W1,SKU_E,0,0,34,686,97,79,EOD,0,0,0.0,0.0,9.582,43.508251886199666,53.09025188619967
1116,W2,SKU_A,390,0,0,1275,184,152,EOD,0,0,5.85,0.0,13.472,21.830508474576273,41.15250847457627
1116,W2,SKU_B,146,0,0,413,80,46,EOD,0,0,2.6279999999999997,0.0,10.48,37.96610169491525,51.07410169491526
1116,W2,SKU_C,256,0,0,704,107,60,EOD,0,0,4.096,0.0,11.749,19.04237288135593,34.88737288135593
1116,W2,SKU_D,193,0,0,752,101,71,EOD,0,0,3.281,0.0,10.707,29.95762711864407,43.94562711864407
1116,W2,SKU_E,26,0,0,554,68,51,EOD,0,0,0.41600000000000004,0.0,9.408,24.203389830508474,34.027389830508476
1116,R1,SKU_A,207,0,0,277,104,175,EOD,104,104,5.175000000000001,0.0,0.20800000000000002,0.0,5.383000000000001
1116,R1,SKU_B,107,0,0,156,56,111,EOD,56,56,3.21,0.0,0.112,0.0,3.322
1116,R1,SKU_C,138,0,0,215,51,111,EOD,51,51,3.726,0.0,0.10200000000000001,0.0,3.828
1116,R1,SKU_D,70,0,0,161,58,94,EOD,58,58,1.96,0.0,0.116,0.0,2.076
1116,R1,SKU_E,49,0,0,124,46,76,EOD,46,46,1.274,0.0,0.092,0.0,1.366
1116,R2,SKU_A,113,0,0,278,90,104,EOD,90,90,2.825,0.0,0.18,0.0,3.0050000000000003
1116,R2,SKU_B,43,0,0,197,45,63,EOD,45,45,1.29,0.0,0.09,0.0,1.3800000000000001
1116,R2,SKU_C,73,0,0,168,44,59,EOD,44,44,1.971,0.0,0.088,0.0,2.059
1116,R2,SKU_D,50,0,0,133,45,56,EOD,45,45,1.4000000000000001,0.0,0.09,0.0,1.4900000000000002
1116,R2,SKU_E,31,0,0,152,46,66,EOD,46,46,0.8059999999999999,0.0,0.092,0.0,0.8979999999999999
1116,R3,SKU_A,300,0,0,910,147,224,EOD,147,147,7.5,0.0,0.294,0.0,7.794
1116,R3,SKU_B,70,0,0,340,63,51,EOD,63,63,2.1,0.0,0.126,0.0,2.226
1116,R3,SKU_C,145,0,0,565,78,107,EOD,78,78,3.915,0.0,0.156,0.0,4.071
1116,R3,SKU_D,168,0,0,509,96,140,EOD,96,96,4.704,0.0,0.192,0.0,4.896
1116,R3,SKU_E,21,0,0,361,92,101,EOD,92,92,0.5459999999999999,0.0,0.184,0.0,0.73
1117,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,91.07883586083855,91.07883586083855
1117,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,184.26754062754526,184.26754062754526
1117,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,84.19003073730752,84.19003073730752
1117,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,122.7865138851181,122.7865138851181
1117,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,112.67707888919055,112.67707888919055
1117,W1,SKU_A,247,0,0,1295,194,212,EOD,0,0,3.705,0.0,13.552,37.67724069065946,54.93424069065946
1117,W1,SKU_B,92,0,0,749,101,90,EOD,0,0,1.656,0.0,10.606,78.19375410859163,90.45575410859163
1117,W1,SKU_C,184,0,0,814,95,122,EOD,0,0,2.944,0.0,11.665,27.671382567089662,42.28038256708966
1117,W1,SKU_D,80,0,0,642,103,98,EOD,0,0,1.36,0.0,10.721,49.7583690451425,61.839369045142504
1117,W1,SKU_E,0,0,11,668,92,115,EOD,0,0,0.0,0.0,9.552,68.69925358851675,78.25125358851676
1117,W2,SKU_A,375,0,0,1327,147,132,EOD,0,0,5.625,0.0,13.176,19.11143695014663,37.91243695014663
1117,W2,SKU_B,145,0,0,431,63,62,EOD,0,0,2.61,0.0,10.378,32.76246334310851,45.75046334310851
1117,W2,SKU_C,241,0,0,748,78,63,EOD,0,0,3.856,0.0,11.546,15.211143695014666,30.613143695014664
1117,W2,SKU_D,190,0,0,760,96,93,EOD,0,0,3.2300000000000004,0.0,10.672,31.20234604105572,45.10434604105572
1117,W2,SKU_E,0,0,3,559,92,63,EOD,0,0,0.0,0.0,9.552,34.71260997067449,44.26460997067449
1117,R1,SKU_A,277,0,0,217,94,164,EOD,94,94,6.925000000000001,0.0,0.188,0.0,7.113
1117,R1,SKU_B,149,0,0,117,53,95,EOD,53,53,4.47,0.0,0.106,0.0,4.576
1117,R1,SKU_C,190,0,0,140,74,126,EOD,74,74,5.13,0.0,0.148,0.0,5.278
1117,R1,SKU_D,107,0,0,128,54,91,EOD,54,54,2.996,0.0,0.108,0.0,3.104
1117,R1,SKU_E,86,0,0,92,41,78,EOD,41,41,2.2359999999999998,0.0,0.082,0.0,2.3179999999999996
1117,R2,SKU_A,133,0,0,284,64,84,EOD,64,64,3.325,0.0,0.128,0.0,3.4530000000000003
1117,R2,SKU_B,48,0,0,178,59,64,EOD,59,59,1.44,0.0,0.11800000000000001,0.0,1.558
1117,R2,SKU_C,83,0,0,155,47,57,EOD,47,47,2.241,0.0,0.094,0.0,2.335
1117,R2,SKU_D,56,0,0,139,33,39,EOD,33,33,1.568,0.0,0.066,0.0,1.6340000000000001
1117,R2,SKU_E,43,0,0,156,53,65,EOD,53,53,1.1179999999999999,0.0,0.106,0.0,1.224
1117,R3,SKU_A,333,0,0,855,169,202,EOD,169,169,8.325000000000001,0.0,0.338,0.0,8.663
1117,R3,SKU_B,61,0,0,345,67,58,EOD,67,67,1.8299999999999998,0.0,0.134,0.0,1.964
1117,R3,SKU_C,212,0,0,503,73,140,EOD,73,73,5.724,0.0,0.146,0.0,5.87
1117,R3,SKU_D,209,0,0,467,97,138,EOD,97,97,5.852,0.0,0.194,0.0,6.046
1117,R3,SKU_E,50,0,0,351,70,99,EOD,70,70,1.3,0.0,0.14,0.0,1.44
1118,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,87.50654868387426,87.50654868387426
1118,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,165.70981344237157,165.70981344237157
1118,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,67.0308906210069,67.0308906210069
1118,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,129.84922054689497,129.84922054689497
1118,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,144.9035267058523,144.9035267058523
1118,W1,SKU_A,392,0,0,1186,158,303,EOD,0,0,5.88,0.0,13.264,30.881102497846683,50.02510249784668
1118,W1,SKU_B,109,0,0,721,112,129,EOD,0,0,1.9619999999999997,0.0,10.672,89.54184323858742,102.17584323858742
1118,W1,SKU_C,236,0,0,736,121,173,EOD,0,0,3.7760000000000002,0.0,11.847,35.36454780361757,50.987547803617566
1118,W1,SKU_D,120,0,0,618,87,127,EOD,0,0,2.04,0.0,10.609,42.306976744186045,54.955976744186046
1118,W1,SKU_E,50,0,0,605,94,155,EOD,0,0,0.8,0.0,9.564,63.90552971576227,74.26952971576227
1118,W2,SKU_A,399,0,0,1281,169,193,EOD,0,0,5.984999999999999,0.0,13.352,22.298611111111114,41.63561111111112
1118,W2,SKU_B,118,0,0,454,67,40,EOD,0,0,2.1239999999999997,0.0,10.402,35.361111111111114,47.88711111111111
1118,W2,SKU_C,244,0,0,750,73,76,EOD,0,0,3.904,0.0,11.511,14.447916666666668,29.862916666666667
1118,W2,SKU_D,204,0,0,745,97,111,EOD,0,0,3.4680000000000004,0.0,10.679,31.996527777777775,46.14352777777778
1118,W2,SKU_E,24,0,0,554,70,97,EOD,0,0,0.384,0.0,9.42,28.895833333333336,38.69983333333334
1118,R1,SKU_A,272,0,0,198,118,113,EOD,118,118,6.800000000000001,0.0,0.23600000000000002,0.0,7.0360000000000005
1118,R1,SKU_B,142,0,0,109,68,61,EOD,68,68,4.26,0.0,0.136,0.0,4.396
1118,R1,SKU_C,206,0,0,125,73,89,EOD,73,73,5.562,0.0,0.146,0.0,5.708
1118,R1,SKU_D,125,0,0,112,52,70,EOD,52,52,3.5,0.0,0.10400000000000001,0.0,3.604
1118,R1,SKU_E,86,0,0,87,46,46,EOD,46,46,2.2359999999999998,0.0,0.092,0.0,2.328
1118,R2,SKU_A,124,0,0,248,109,100,EOD,109,109,3.1,0.0,0.218,0.0,3.318
1118,R2,SKU_B,61,0,0,167,57,70,EOD,57,57,1.8299999999999998,0.0,0.114,0.0,1.944
1118,R2,SKU_C,102,0,0,139,44,63,EOD,44,44,2.754,0.0,0.088,0.0,2.842
1118,R2,SKU_D,82,0,0,117,29,55,EOD,29,29,2.2960000000000003,0.0,0.058,0.0,2.354
1118,R2,SKU_E,41,0,0,166,56,54,EOD,56,56,1.066,0.0,0.112,0.0,1.1780000000000002
1118,R3,SKU_A,443,0,0,757,157,267,EOD,157,157,11.075000000000001,0.0,0.314,0.0,11.389000000000001
1118,R3,SKU_B,95,0,0,312,66,100,EOD,66,66,2.85,0.0,0.132,0.0,2.982
1118,R3,SKU_C,301,0,0,392,95,184,EOD,95,95,8.127,0.0,0.19,0.0,8.317
1118,R3,SKU_D,286,0,0,409,78,155,EOD,78,78,8.008000000000001,0.0,0.156,0.0,8.164000000000001
1118,R3,SKU_E,75,0,0,327,72,97,EOD,72,72,1.95,0.0,0.14400000000000002,0.0,2.094
1119,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,87.66280266280266,87.66280266280266
1119,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,181.97148197148198,181.97148197148198
1119,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,74.0142065142065,74.0142065142065
1119,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,123.78331128331128,123.78331128331128
1119,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,127.56819756819756,127.56819756819756
1119,W1,SKU_A,427,0,0,1082,227,262,EOD,0,0,6.404999999999999,0.0,13.816,42.4710669713927,62.692066971392705
1119,W1,SKU_B,140,0,0,677,125,156,EOD,0,0,2.52,0.0,10.75,92.84021168842017,106.11021168842016
1119,W1,SKU_C,266,0,0,710,117,147,EOD,0,0,4.256,0.0,11.819,31.76483755115677,47.839837551156776
1119,W1,SKU_D,166,0,0,578,81,127,EOD,0,0,2.822,0.0,10.567,36.43761088712229,49.826610887122285
1119,W1,SKU_E,75,0,0,572,102,127,EOD,0,0,1.2,0.0,9.612,58.48627290190808,69.29827290190808
1119,W2,SKU_A,466,0,0,1226,157,224,EOD,0,0,6.989999999999999,0.0,13.256,21.427398665982555,41.67339866598255
1119,W2,SKU_B,103,0,0,470,66,51,EOD,0,0,1.8539999999999999,0.0,10.396,36.03078501795793,48.28078501795793
1119,W2,SKU_C,256,0,0,716,95,107,EOD,0,0,4.096,0.0,11.665,19.448435094920473,35.20943509492047
1119,W2,SKU_D,266,0,0,702,78,140,EOD,0,0,4.522,0.0,10.546,26.613648024628016,41.68164802462802
1119,W2,SKU_E,53,0,0,523,72,101,EOD,0,0,0.848,0.0,9.432,29.47973319651103,39.759733196511036
1119,R1,SKU_A,251,0,0,212,125,104,EOD,125,125,6.275,0.0,0.25,0.0,6.525
1119,R1,SKU_B,135,0,0,121,63,56,EOD,63,63,4.05,0.0,0.126,0.0,4.176
1119,R1,SKU_C,163,0,0,147,94,51,EOD,94,94,4.401,0.0,0.188,0.0,4.5889999999999995
1119,R1,SKU_D,119,0,0,106,64,58,EOD,64,64,3.332,0.0,0.128,0.0,3.46
1119,R1,SKU_E,65,0,0,87,67,46,EOD,67,67,1.69,0.0,0.134,0.0,1.8239999999999998
1119,R2,SKU_A,122,0,0,263,96,94,EOD,96,96,3.0500000000000003,0.0,0.192,0.0,3.2420000000000004
1119,R2,SKU_B,72,0,0,161,52,63,EOD,52,52,2.16,0.0,0.10400000000000001,0.0,2.2640000000000002
1119,R2,SKU_C,78,0,0,135,72,48,EOD,72,72,2.106,0.0,0.14400000000000002,0.0,2.25
1119,R2,SKU_D,68,0,0,107,53,39,EOD,53,53,1.9040000000000001,0.0,0.106,0.0,2.0100000000000002
1119,R2,SKU_E,3,0,0,189,71,33,EOD,71,71,0.078,0.0,0.14200000000000002,0.0,0.22000000000000003
1119,R3,SKU_A,523,0,0,657,177,257,EOD,177,177,13.075000000000001,0.0,0.354,0.0,13.429
1119,R3,SKU_B,128,0,0,276,69,102,EOD,69,69,3.84,0.0,0.138,0.0,3.9779999999999998
1119,R3,SKU_C,324,0,0,353,111,134,EOD,111,111,8.748,0.0,0.222,0.0,8.969999999999999
1119,R3,SKU_D,297,0,0,372,104,115,EOD,104,104,8.316,0.0,0.20800000000000002,0.0,8.524000000000001
1119,R3,SKU_E,97,0,0,302,75,97,EOD,75,75,2.522,0.0,0.15,0.0,2.6719999999999997
1120,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,95.79516872306175,95.79516872306175
1120,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,184.5564808353627,184.5564808353627
1120,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,80.8884474002005,80.8884474002005
1120,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,103.21659074653124,103.21659074653124
1120,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,130.54331229484382,130.54331229484382
1120,W1,SKU_A,465,0,0,1050,221,259,EOD,0,0,6.975,0.0,13.768,35.0918347807477,55.834834780747705
1120,W1,SKU_B,200,0,0,627,115,175,EOD,0,0,3.5999999999999996,0.0,10.69,73.4183534394395,87.70835343943949
1120,W1,SKU_C,268,0,0,659,166,168,EOD,0,0,4.288,0.0,12.161999999999999,39.530361909911136,55.98036190991114
1120,W1,SKU_D,182,0,0,526,117,133,EOD,0,0,3.0940000000000003,0.0,10.819,46.69550231473659,60.6085023147366
1120,W1,SKU_E,78,0,0,533,138,141,EOD,0,0,1.248,0.0,9.828,67.26394755516507,78.33994755516507
1120,W2,SKU_A,491,0,0,1181,177,202,EOD,0,0,7.364999999999999,0.0,13.416,21.31371661385242,42.09471661385242
1120,W2,SKU_B,92,0,0,478,69,58,EOD,0,0,1.656,0.0,10.414,33.23494794024446,45.30494794024446
1120,W2,SKU_C,285,0,0,671,111,140,EOD,0,0,4.5600000000000005,0.0,11.777,20.049343594386603,36.3863435943866
1120,W2,SKU_D,300,0,0,642,104,138,EOD,0,0,5.1000000000000005,0.0,10.728,31.30828429153463,47.13628429153463
1120,W2,SKU_E,77,0,0,496,75,99,EOD,0,0,1.232,0.0,9.45,27.093707559981894,37.775707559981896
1120,R1,SKU_A,218,0,0,243,127,94,EOD,127,127,5.45,0.0,0.254,0.0,5.704000000000001
1120,R1,SKU_B,88,0,0,131,100,53,EOD,100,100,2.6399999999999997,0.0,0.2,0.0,2.84
1120,R1,SKU_C,121,0,0,167,116,74,EOD,116,116,3.267,0.0,0.232,0.0,3.499
1120,R1,SKU_D,97,0,0,116,76,54,EOD,76,76,2.716,0.0,0.152,0.0,2.8680000000000003
1120,R1,SKU_E,39,0,0,113,67,41,EOD,67,67,1.014,0.0,0.134,0.0,1.1480000000000001
1120,R2,SKU_A,101,0,0,269,111,90,EOD,111,111,2.5250000000000004,0.0,0.222,0.0,2.7470000000000003
1120,R2,SKU_B,52,0,0,168,65,45,EOD,65,65,1.56,0.0,0.13,0.0,1.69
1120,R2,SKU_C,52,0,0,163,70,44,EOD,70,70,1.404,0.0,0.14,0.0,1.544
1120,R2,SKU_D,58,0,0,115,55,45,EOD,55,55,1.624,0.0,0.11,0.0,1.7340000000000002
1120,R2,SKU_E,0,13,0,191,85,69,EOD,85,72,0.0,5.2,0.17,0.0,5.37
1120,R3,SKU_A,502,0,0,650,205,184,EOD,205,205,12.55,0.0,0.41000000000000003,0.0,12.96
1120,R3,SKU_B,107,0,0,265,101,80,EOD,101,101,3.21,0.0,0.202,0.0,3.412
1120,R3,SKU_C,291,0,0,357,140,107,EOD,140,140,7.857,0.0,0.28,0.0,8.137
1120,R3,SKU_D,287,0,0,375,111,101,EOD,111,111,8.036,0.0,0.222,0.0,8.258
1120,R3,SKU_E,58,0,0,309,107,68,EOD,107,107,1.508,0.0,0.214,0.0,1.722
1121,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,88.29225965991692,88.29225965991692
1121,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,157.4189027832008,157.4189027832008
1121,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,90.08840386735541,90.08840386735541
1121,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,124.19702915205232,124.19702915205232
1121,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,135.00340453747458,135.00340453747458
1121,W1,SKU_A,491,0,0,1007,238,264,EOD,0,0,7.364999999999999,0.0,13.904,32.081563514205996,53.350563514205994
1121,W1,SKU_B,200,0,0,577,165,165,EOD,0,0,3.5999999999999996,0.0,10.99,86.59998608185137,101.18998608185137
1121,W1,SKU_C,271,0,0,636,186,189,EOD,0,0,4.336,0.0,12.302,36.36529446374006,53.003294463740055
1121,W1,SKU_D,197,0,0,497,131,146,EOD,0,0,3.349,0.0,10.917,43.39175792543668,57.65775792543668
1121,W1,SKU_E,74,0,0,523,152,148,EOD,0,0,1.184,0.0,9.912,63.561398014765885,74.65739801476589
1121,W2,SKU_A,553,0,0,1091,205,267,EOD,0,0,8.295,0.0,13.64,19.23456790123457,41.16956790123457
1121,W2,SKU_B,91,0,0,447,101,100,EOD,0,0,1.638,0.0,10.606,37.906172839506176,50.150172839506176
1121,W2,SKU_C,329,0,0,598,140,184,EOD,0,0,5.264,0.0,11.98,19.703703703703702,36.9477037037037
1121,W2,SKU_D,344,0,0,591,111,155,EOD,0,0,5.848000000000001,0.0,10.777,26.037037037037038,42.66203703703704
1121,W2,SKU_E,67,0,0,474,107,97,EOD,0,0,1.072,0.0,9.642,30.11851851851852,40.83251851851852
1121,R1,SKU_A,172,0,0,252,164,118,EOD,164,164,4.3,0.0,0.328,0.0,4.628
1121,R1,SKU_B,53,0,0,163,103,68,EOD,103,103,1.5899999999999999,0.0,0.20600000000000002,0.0,1.7959999999999998
1121,R1,SKU_C,79,0,0,210,115,73,EOD,115,115,2.133,0.0,0.23,0.0,2.363
1121,R1,SKU_D,44,0,0,140,105,52,EOD,105,105,1.232,0.0,0.21,0.0,1.442
1121,R1,SKU_E,30,0,0,134,55,46,EOD,55,55,0.7799999999999999,0.0,0.11,0.0,0.8899999999999999
1121,R2,SKU_A,47,0,0,316,118,64,EOD,118,118,1.175,0.0,0.23600000000000002,0.0,1.411
1121,R2,SKU_B,53,0,0,174,58,59,EOD,58,58,1.5899999999999999,0.0,0.116,0.0,1.706
1121,R2,SKU_C,31,0,0,186,68,47,EOD,68,68,0.837,0.0,0.136,0.0,0.973
1121,R2,SKU_D,33,0,0,137,58,33,EOD,58,58,0.924,0.0,0.116,0.0,1.04
1121,R2,SKU_E,0,6,0,212,57,64,EOD,57,51,0.0,2.4000000000000004,0.114,0.0,2.5140000000000002
1121,R3,SKU_A,410,0,0,708,239,147,EOD,239,239,10.25,0.0,0.47800000000000004,0.0,10.728
1121,R3,SKU_B,59,0,0,303,111,63,EOD,111,111,1.77,0.0,0.222,0.0,1.992
1121,R3,SKU_C,221,0,0,419,148,78,EOD,148,148,5.967,0.0,0.296,0.0,6.263
1121,R3,SKU_D,241,0,0,390,142,96,EOD,142,142,6.748,0.0,0.28400000000000003,0.0,7.032
1121,R3,SKU_E,70,0,0,327,77,89,EOD,77,77,1.8199999999999998,0.0,0.154,0.0,1.9739999999999998
1122,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,79.54688429822326,79.54688429822326
1122,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,184.03944571962936,184.03944571962936
1122,Supplier,SKU_C,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,86.51364447844938,86.51364447844938
1122,Supplier,SKU_D,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,108.44044886508544,108.44044886508544
1122,Supplier,SKU_E,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,136.4595766386126,136.4595766386126
1122,W1,SKU_A,416,0,0,1038,282,207,EOD,0,0,6.24,0.0,14.256,38.52402210884354,59.02002210884354
1122,W1,SKU_B,163,0,0,618,161,124,EOD,0,0,2.9339999999999997,0.0,10.966,85.03316326530611,98.93316326530612
1122,W1,SKU_C,225,0,0,685,183,137,EOD,0,0,3.6,0.0,12.281,36.4891581632653,52.3701581632653
1122,W1,SKU_D,143,0,0,519,163,109,EOD,0,0,2.431,0.0,11.141,53.66443452380952,67.23643452380952
1122,W1,SKU_E,59,0,0,578,112,97,EOD,0,0,0.9440000000000001,0.0,9.672,48.28922193877551,58.90522193877551
1122,W2,SKU_A,571,0,0,1039,239,257,EOD,0,0,8.565,0.0,13.912,21.31924882629108,43.79624882629108
1122,W2,SKU_B,82,0,0,446,111,102,EOD,0,0,1.476,0.0,10.666,39.605633802816904,51.74763380281691
1122,W2,SKU_C,315,0,0,604,148,134,EOD,0,0,5.04,0.0,12.036,19.802816901408452,36.878816901408456
1122,W2,SKU_D,317,0,0,587,142,115,EOD,0,0,5.389,0.0,10.994,31.66666666666666,48.04966666666666
1122,W2,SKU_E,87,0,0,484,77,97,EOD,0,0,1.3920000000000001,0.0,9.462,20.6056338028169,31.4596338028169
1122,R1,SKU_A,185,0,0,291,112,125,EOD,112,112,4.625,0.0,0.224,0.0,4.849
1122,R1,SKU_B,69,0,0,203,47,63,EOD,47,47,2.07,0.0,0.094,0.0,2.1639999999999997
1122,R1,SKU_C,130,0,0,231,43,94,EOD,43,43,3.51,0.0,0.08600000000000001,0.0,3.5959999999999996
1122,R1,SKU_D,64,0,0,181,44,64,EOD,44,44,1.792,0.0,0.088,0.0,1.8800000000000001
1122,R1,SKU_E,56,0,0,122,41,67,EOD,41,41,1.456,0.0,0.082,0.0,1.538
1122,R2,SKU_A,67,0,0,325,89,109,EOD,89,89,1.675,0.0,0.178,0.0,1.853
1122,R2,SKU_B,63,0,0,175,47,57,EOD,47,47,1.89,0.0,0.094,0.0,1.984
1122,R2,SKU_C,22,0,0,210,53,44,EOD,53,53,0.594,0.0,0.106,0.0,0.7
1122,R2,SKU_D,14,0,0,166,48,29,EOD,48,48,0.392,0.0,0.096,0.0,0.488
